1,0.61125383971,0.00185529016944
2,0.576193800614,0.00441615026379
3,0.542711533091,0.00285376833334
4,0.603965372801,0.00307252916356
5,0.625174532254,0.00175006337411
6,0.530522200503,0.00631432897544
7,0.706311086289,0.00240115788572
8,0.578790840547,0.00304710722648
9,0.539276738341,0.00432177385115
10,0.51227310807,0.00196242563343
11,0.507735269478,0.00440018483912
12,0.554984641162,0.00286100050223
13,0.518584194359,0.00395399960351
14,0.520650656241,0.00268662685748
15,0.518304942753,0.00303710996038
16,0.514981848646,0.00133749567326
17,0.512552359676,0.00486759660219
18,0.514632784139,0.00491288422114
19,0.507442055292,0.0020289507721
20,0.609522479754,0.00315609912735
21,0.561239877129,0.00412626730991
22,0.601689472214,0.00209652687857
23,0.675439821279,0.00122441559723
24,0.548994694219,0.00162074225464
25,0.705696732756,0.00150485267638
